id,date,patient_count,source,notes,created_at
833,2023-12-25,239,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
834,2023-12-26,288,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
835,2023-12-27,293,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
836,2023-12-28,252,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
837,2023-12-29,275,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
838,2023-12-30,273,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
839,2023-12-31,286,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
840,2024-01-01,251,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
841,2024-01-02,333,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
842,2024-01-03,276,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
843,2024-01-04,264,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
844,2024-01-05,283,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
845,2024-01-06,222,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
846,2024-01-07,272,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
847,2024-01-08,330,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
848,2024-01-09,282,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
849,2024-01-10,245,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
850,2024-01-11,250,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
851,2024-01-12,235,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
852,2024-01-13,224,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
853,2024-01-14,230,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
854,2024-01-15,287,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
855,2024-01-16,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
856,2024-01-17,244,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
857,2024-01-18,210,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
858,2024-01-19,281,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
859,2024-01-20,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
860,2024-01-21,237,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
861,2024-01-22,263,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
862,2024-01-23,213,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
863,2024-01-24,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
864,2024-01-25,244,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
865,2024-01-26,221,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
866,2024-01-27,219,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
867,2024-01-28,239,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
868,2024-01-29,275,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
869,2024-01-30,241,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
870,2024-01-31,248,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
871,2024-02-01,261,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
872,2024-02-02,268,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
873,2024-02-03,224,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
874,2024-02-04,279,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
875,2024-02-05,310,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
876,2024-02-06,237,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
877,2024-02-07,216,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
878,2024-02-08,213,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
879,2024-02-09,181,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
880,2024-02-10,168,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
881,2024-02-11,261,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
882,2024-02-12,279,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
883,2024-02-13,279,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
884,2024-02-14,299,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
885,2024-02-15,286,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
886,2024-02-16,249,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
887,2024-02-17,243,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
888,2024-02-18,258,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
889,2024-02-19,302,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
890,2024-02-20,287,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
891,2024-02-21,285,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
892,2024-02-22,256,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
893,2024-02-23,227,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
894,2024-02-24,206,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
895,2024-02-25,240,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
896,2024-02-26,290,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
897,2024-02-27,270,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
898,2024-02-28,279,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
899,2024-02-29,240,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
900,2024-03-01,224,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
901,2024-03-02,191,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
902,2024-03-03,231,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
903,2024-03-04,301,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
904,2024-03-05,271,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
905,2024-03-06,272,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
906,2024-03-07,256,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
907,2024-03-08,275,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
908,2024-03-09,214,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
909,2024-03-10,233,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
910,2024-03-11,298,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
911,2024-03-12,273,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
912,2024-03-13,253,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
913,2024-03-14,272,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
914,2024-03-15,285,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
915,2024-03-16,234,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
916,2024-03-17,274,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
917,2024-03-18,278,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
918,2024-03-19,275,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
919,2024-03-20,273,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
920,2024-03-21,294,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
921,2024-03-22,266,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
922,2024-03-23,252,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
923,2024-03-24,258,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
924,2024-03-25,268,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
925,2024-03-26,248,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
926,2024-03-27,234,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
927,2024-03-28,269,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
928,2024-03-29,247,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
929,2024-03-30,251,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
930,2024-03-31,230,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
931,2024-04-01,297,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
932,2024-04-02,267,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
933,2024-04-03,285,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
934,2024-04-04,257,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
935,2024-04-05,300,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
936,2024-04-06,236,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
937,2024-04-07,254,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
938,2024-04-08,271,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
939,2024-04-09,279,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
940,2024-04-10,285,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
941,2024-04-11,278,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
942,2024-04-12,262,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
943,2024-04-13,225,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
944,2024-04-14,275,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
945,2024-04-15,283,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
946,2024-04-16,274,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
947,2024-04-17,262,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
948,2024-04-18,248,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
949,2024-04-19,294,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
950,2024-04-20,231,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
951,2024-04-21,236,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
952,2024-04-22,298,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
953,2024-04-23,265,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
954,2024-04-24,253,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
955,2024-04-25,272,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
956,2024-04-26,243,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.941Z),2025-12-07 07:40:45.178654+00:00
957,2024-04-27,248,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
958,2024-04-28,247,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
5088,2024-04-29,316,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5089,2024-04-30,279,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5090,2024-05-01,259,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5091,2024-05-02,272,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5092,2024-05-03,292,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5093,2024-05-04,214,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5094,2024-05-05,278,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5095,2024-05-06,318,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5096,2024-05-07,274,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5097,2024-05-08,269,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5098,2024-05-09,299,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5099,2024-05-10,250,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5100,2024-05-11,252,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5101,2024-05-12,270,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5102,2024-05-13,280,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5103,2024-05-14,251,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5104,2024-05-15,256,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5105,2024-05-16,287,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5106,2024-05-17,276,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5107,2024-05-18,227,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5108,2024-05-19,253,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5109,2024-05-20,272,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5110,2024-05-21,262,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5111,2024-05-22,286,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5112,2024-05-23,278,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5113,2024-05-24,255,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5114,2024-05-25,244,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5115,2024-05-26,229,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5116,2024-05-27,304,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5117,2024-05-28,263,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5118,2024-05-29,241,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5119,2024-05-30,289,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5120,2024-05-31,213,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5121,2024-06-01,251,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5122,2024-06-02,222,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5123,2024-06-03,293,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
5124,2024-06-04,273,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-31 07:17:26.540260+00:00
959,2024-06-05,248,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
960,2024-06-06,262,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
961,2024-06-07,231,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
962,2024-06-08,184,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
963,2024-06-09,218,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
964,2024-06-10,259,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
965,2024-06-11,289,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
966,2024-06-12,230,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
967,2024-06-13,262,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
968,2024-06-14,215,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
969,2024-06-15,249,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
970,2024-06-16,257,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
971,2024-06-17,303,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
972,2024-06-18,268,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
973,2024-06-19,246,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
974,2024-06-20,267,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
975,2024-06-21,247,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
976,2024-06-22,274,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
977,2024-06-23,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
978,2024-06-24,299,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
979,2024-06-25,265,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
980,2024-06-26,288,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
981,2024-06-27,263,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
982,2024-06-28,264,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
983,2024-06-29,230,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
984,2024-06-30,274,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
985,2024-07-01,221,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
986,2024-07-02,271,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
987,2024-07-03,282,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
988,2024-07-04,256,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
989,2024-07-05,284,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
990,2024-07-06,217,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
991,2024-07-07,273,csv_upload,從網頁上傳的 CSV 數據 (2025-12-31T07:17:26.539Z),2025-12-07 07:40:45.178654+00:00
