Date,Pressure_hPa,Temp_Mean,DewPoint,Humidity_pct,Cloud_pct,Rainfall_mm,Temp_Max,Temp_Min,Sunshine_hrs,Wind_kmh,Visibility_km
2023-07-11,1008.4,30.7,25.8,76.0,42.0,0.0,33.6,28.9,11.0,18.0,0.0
2023-07-12,1008.2,30.7,25.4,74.0,40.0,0.0,34.5,28.9,7.1,11.0,0.0
2023-07-13,1006.8,30.9,24.8,71.0,58.0,0.0,34.8,28.6,12.0,6.5,0.0
2023-07-14,1004.4,31.3,25.2,71.0,68.0,0.0,33.8,28.5,10.8,9.1,0.0
2023-07-15,1000.8,31.1,25.8,74.0,83.0,2.5,34.5,28.2,9.0,11.7,0.0
2023-07-16,997.7,29.7,24.8,75.0,87.0,4.9,33.3,27.2,5.9,45.5,0.0
2023-07-17,997.5,28.4,25.7,85.0,88.0,29.0,29.4,27.2,0.1,61.4,0.0
2023-07-18,1004.5,29.2,26.6,86.0,88.0,10.9,31.1,27.5,1.1,35.3,0.0
2023-07-19,1007.5,28.7,26.5,88.0,88.0,3.9,30.3,27.3,1.1,19.8,0.0
2023-07-20,1008.5,29.6,25.6,80.0,84.0,4.8,33.6,26.8,8.4,10.6,0.0
2023-07-21,1009.7,29.7,25.6,79.0,76.0,0.05,32.4,27.7,4.5,5.4,0.0
2023-07-22,1010.8,30.6,25.7,76.0,77.0,0.0,34.0,28.3,8.8,4.6,0.0
2023-07-23,1009.5,30.6,26.0,77.0,86.0,0.05,34.1,28.6,9.5,8.0,0.0
2023-07-24,1007.7,30.7,26.0,76.0,62.0,0.0,34.6,28.4,9.1,5.5,0.0
2023-07-25,1006.3,30.7,25.3,73.0,56.0,0.0,33.4,28.4,11.5,14.3,0.0
2023-07-26,1002.3,32.0,26.1,72.0,78.0,0.0,35.5,29.3,7.9,8.7,0.0
2023-07-27,997.7,32.2,25.1,67.0,77.0,6.9,36.1,28.4,7.5,16.6,0.0
2023-07-28,996.8,31.5,25.7,72.0,86.0,0.0,34.7,28.9,6.1,16.6,0.0
2023-07-29,1002.3,29.8,26.8,84.0,91.0,21.0,31.5,27.2,0.5,18.0,0.0
2023-07-30,1005.4,29.2,26.7,87.0,88.0,10.0,32.1,27.5,3.0,17.3,0.0
2023-07-31,1006.3,29.1,26.1,84.0,85.0,46.5,32.5,26.5,9.0,21.9,0.0
2023-08-01,1004.7,29.3,25.3,80.0,75.0,0.05,32.2,27.9,7.0,10.6,0.0
2023-08-02,1003.7,30.4,24.1,70.0,52.0,0.0,34.6,27.9,11.0,9.4,0.0
2023-08-03,1002.8,30.8,25.2,73.0,43.0,0.0,35.1,27.9,11.0,,0.0
2023-08-04,1004.7,30.5,26.0,77.0,86.0,2.6,33.5,28.3,9.0,28.3,0.0
2023-08-05,1004.5,30.4,26.3,79.0,84.0,5.9,33.0,28.3,7.0,30.1,0.0
2023-08-06,1002.4,30.3,26.1,78.0,71.0,0.05,33.0,29.2,7.2,28.8,0.0
2023-08-07,1001.8,30.1,25.4,76.0,69.0,1.6,32.4,28.0,6.3,21.2,0.0
2023-08-08,1003.6,30.3,25.2,74.0,69.0,0.0,33.3,28.9,8.3,18.0,0.0
2023-08-09,1004.9,30.3,25.4,76.0,73.0,0.05,32.8,28.7,5.9,21.5,0.0
2023-08-10,1004.7,29.2,25.7,82.0,86.0,11.1,32.1,27.5,1.4,,0.0
2023-08-11,1003.5,27.8,24.9,85.0,85.0,26.4,30.1,25.7,2.6,,0.0
2023-08-12,1003.5,29.0,24.9,79.0,86.0,0.9,32.1,26.6,8.5,,0.0
2023-08-13,1003.7,28.5,25.6,84.0,87.0,34.2,29.6,26.1,1.0,,0.0
2023-08-14,1005.2,29.4,25.9,82.0,88.0,3.6,32.2,27.0,4.0,,0.0
2023-08-15,1006.7,29.9,26.2,80.0,85.0,0.05,32.5,28.8,,,0.0
2023-08-16,1006.8,30.6,26.2,78.0,70.0,0.0,34.0,28.8,10.7,,0.0
2023-08-17,1005.2,30.0,26.5,82.0,85.0,0.05,32.0,29.0,5.3,22.0,0.0
2023-08-18,1004.0,29.2,26.6,86.0,88.0,9.3,30.6,27.2,2.1,,0.0
2023-08-19,1005.7,28.8,25.8,84.0,88.0,0.3,30.6,27.3,3.4,11.6,0.0
2023-08-20,1007.7,29.7,26.0,80.0,86.0,0.6,31.5,28.4,3.3,2.8,0.0
2023-08-21,1007.8,29.6,26.2,82.0,86.0,0.2,32.1,28.2,6.0,6.4,0.0
2023-08-22,1006.1,30.0,25.8,79.0,88.0,0.3,33.0,28.0,6.4,5.5,0.0
2023-08-23,1005.3,30.4,25.9,78.0,86.0,0.3,33.5,28.2,6.9,8.7,0.0
2023-08-24,1006.7,29.1,26.1,85.0,88.0,5.7,31.4,27.5,1.4,11.7,0.0
2023-08-25,1006.8,29.3,26.1,83.0,77.0,0.2,30.9,28.2,3.3,8.4,0.0
2023-08-26,1005.2,29.7,26.4,83.0,88.0,0.0,32.8,27.9,3.5,5.7,0.0
2023-08-27,1003.2,29.4,26.4,84.0,87.0,2.2,31.9,26.4,2.8,7.1,0.0
2023-08-28,1002.6,29.9,26.2,81.0,88.0,0.5,33.4,28.1,3.3,5.3,0.0
2023-08-29,1003.5,29.0,25.8,83.0,87.0,34.4,32.6,26.8,4.6,10.5,0.0
2023-08-30,1003.9,28.9,23.3,72.0,83.0,0.0,32.0,26.7,6.7,20.0,0.0
2023-08-31,1002.7,29.2,23.2,70.0,88.0,0.4,32.1,27.7,3.3,31.2,0.0
2023-09-01,996.3,26.9,23.2,81.0,92.0,98.9,28.7,25.0,0.0,65.9,0.0
2023-09-02,1000.1,26.2,24.7,92.0,95.0,80.4,27.2,25.2,0.0,51.8,0.0
2023-09-03,1001.9,29.4,24.6,76.0,88.0,0.1,33.7,27.0,9.4,13.8,0.0
2023-09-04,1002.1,29.9,24.4,73.0,87.0,0.05,32.6,27.3,8.9,8.5,0.0
2023-09-05,1003.6,29.1,23.6,73.0,88.0,0.4,31.0,27.7,0.4,13.0,0.0
2023-09-06,1005.4,29.4,23.8,72.0,88.0,0.0,32.1,27.8,6.4,16.0,0.0
2023-09-07,1006.3,27.7,25.6,89.0,89.0,215.7,29.7,25.5,0.2,17.4,0.0
2023-09-08,1007.9,25.7,24.7,94.0,96.0,425.0,26.3,25.0,0.0,30.8,0.0
2023-09-09,1008.2,26.2,24.7,92.0,88.0,9.8,26.6,25.5,0.0,18.4,0.0
2023-09-10,1008.3,25.8,24.5,93.0,90.0,67.4,26.5,24.8,0.0,19.8,0.0
2023-09-11,1007.3,26.5,25.3,93.0,89.0,20.5,28.2,25.6,0.9,21.4,0.0
2023-09-12,1006.5,27.0,25.0,89.0,83.0,0.9,29.4,26.0,4.0,10.2,0.0
2023-09-13,1006.6,27.9,25.7,88.0,87.0,2.5,30.4,26.8,5.0,16.2,0.0
2023-09-14,1007.7,26.9,25.5,92.0,88.0,103.5,28.2,25.6,0.0,18.5,0.0
2023-09-15,1009.5,27.3,25.3,89.0,88.0,28.5,30.6,25.2,4.9,16.1,0.0
2023-09-16,1011.1,27.1,25.2,89.0,88.0,4.3,28.8,25.4,0.8,17.6,0.0
2023-09-17,1010.9,28.5,25.5,85.0,79.0,0.0,31.7,26.8,9.0,15.1,0.0
2023-09-18,1011.4,29.2,25.3,80.0,57.0,0.0,32.7,27.4,9.9,7.5,0.0
2023-09-19,1011.9,29.5,25.3,79.0,48.0,0.0,33.5,27.3,9.0,4.6,0.0
2023-09-20,1011.0,29.6,24.7,76.0,28.0,0.0,32.9,27.5,8.9,2.7,0.0
2023-09-21,1010.5,30.0,25.5,77.0,28.0,0.0,33.6,27.6,11.1,8.9,0.0
2023-09-22,1010.4,30.2,25.3,75.0,67.0,0.05,34.4,28.4,6.8,5.7,0.0
2023-09-23,1010.5,30.1,24.8,74.0,52.0,0.0,33.7,28.3,9.7,22.9,0.0
2023-09-24,1009.9,29.9,24.9,75.0,76.0,0.0,33.1,28.5,6.5,30.5,0.0
2023-09-25,1010.1,29.8,25.0,76.0,55.0,1.5,33.1,27.9,10.2,30.4,0.0
2023-09-26,1010.7,30.0,25.0,75.0,52.0,0.0,33.4,28.3,8.3,28.3,0.0
2023-09-27,1010.5,30.3,24.7,72.0,72.0,0.05,33.9,28.6,10.0,20.3,0.0
2023-09-28,1011.6,30.3,24.4,71.0,73.0,0.0,33.6,28.7,10.7,25.9,0.0
2023-09-29,1012.0,29.8,25.4,78.0,59.0,7.7,33.7,26.7,9.0,21.8,0.0
2023-09-30,1010.4,30.0,25.0,75.0,44.0,0.0,33.6,28.2,10.5,9.0,0.0
2023-10-01,1009.8,30.0,25.4,77.0,68.0,0.0,34.0,28.0,8.2,10.5,0.0
2023-10-02,1011.3,29.5,24.7,76.0,64.0,0.4,32.3,27.9,7.5,26.1,0.0
2023-10-03,1010.6,29.3,25.1,78.0,61.0,0.05,31.4,27.7,7.4,11.5,0.0
2023-10-04,1009.0,30.8,25.1,73.0,74.0,0.0,34.6,28.3,8.7,12.8,0.0
2023-10-05,1007.3,30.5,21.4,58.0,82.0,0.0,34.1,28.5,9.2,,0.0
2023-10-06,1008.3,28.3,20.3,62.0,88.0,0.05,32.2,26.7,5.1,30.2,0.0
2023-10-07,1008.1,25.1,20.2,74.0,88.0,1.9,27.2,23.5,0.0,48.8,0.0
2023-10-08,1008.1,24.2,21.9,87.0,95.0,92.2,25.1,22.7,0.0,71.3,0.0
2023-10-09,1013.2,24.5,23.4,94.0,100.0,369.7,25.0,23.4,0.0,48.3,0.0
2023-10-10,1015.6,25.3,22.1,83.0,91.0,2.3,26.9,23.8,0.0,39.7,0.0
2023-10-11,1016.9,25.6,20.7,75.0,83.0,0.0,29.2,23.7,2.9,25.3,0.0
2023-10-12,1017.6,25.7,20.3,72.0,79.0,0.0,29.2,23.5,5.2,21.0,0.0
2023-10-13,1015.5,26.7,20.0,67.0,81.0,0.0,30.2,24.8,6.8,18.7,0.0
2023-10-14,1013.2,26.6,19.6,66.0,70.0,0.0,30.0,24.7,5.7,13.3,0.0
2023-10-15,1013.3,26.9,21.4,72.0,86.0,0.1,29.9,25.1,7.5,21.6,0.0
2023-10-16,1014.9,26.5,20.6,70.0,88.0,0.0,28.9,25.4,4.0,39.6,0.0
2023-10-17,1015.4,25.8,17.7,61.0,88.0,0.05,28.2,24.5,2.4,47.7,0.0
2023-10-18,1015.2,24.6,21.8,85.0,95.0,38.3,25.4,23.4,0.0,50.3,0.0
2023-10-19,1014.7,25.3,23.7,91.0,96.0,27.9,26.0,24.6,0.0,32.8,0.0
2023-10-20,1015.2,25.9,22.6,82.0,88.0,0.2,27.6,24.6,0.8,25.9,0.0
2023-10-21,1018.4,23.3,18.8,76.0,88.0,0.05,25.4,22.0,0.0,32.1,0.0
2023-10-22,1018.8,24.5,18.8,71.0,88.0,0.05,27.8,22.4,4.0,22.9,0.0
2023-10-23,1017.4,26.0,21.5,77.0,74.0,0.05,29.4,23.8,5.6,25.5,0.0
2023-10-24,1016.3,26.8,22.2,76.0,50.0,0.0,30.1,24.8,7.5,22.2,0.0
2023-10-25,1015.5,26.6,22.8,80.0,57.0,0.0,29.7,25.3,4.6,18.7,0.0
2023-10-26,1014.6,26.2,22.1,78.0,59.0,0.0,29.2,24.8,7.3,17.3,0.0
2023-10-27,1014.0,26.6,23.0,81.0,74.0,0.0,29.6,24.9,8.5,14.5,0.0
2023-10-28,1014.8,25.8,23.1,85.0,87.0,9.5,27.7,24.2,1.0,24.4,0.0
2023-10-29,1016.1,25.3,21.3,79.0,84.0,3.5,27.1,24.1,4.1,30.0,0.0
2023-10-30,1017.1,26.1,21.7,77.0,73.0,0.05,29.3,24.6,4.7,19.3,0.0
2023-10-31,1018.4,25.8,19.9,70.0,54.0,0.0,28.6,24.1,10.2,29.5,0.0
2023-11-01,1017.7,25.8,19.7,70.0,36.0,0.0,29.1,23.6,10.3,27.8,0.0
2023-11-02,1015.5,25.8,21.0,75.0,56.0,0.0,28.4,24.4,8.6,19.5,0.0
2023-11-03,1013.6,26.0,21.7,78.0,42.0,0.0,29.1,24.3,9.8,13.8,0.0
2023-11-04,1013.9,26.3,21.8,76.0,34.0,0.0,29.4,24.7,9.4,15.2,0.0
2023-11-05,1014.4,26.7,22.1,77.0,38.0,0.0,30.1,25.0,8.9,12.3,0.0
2023-11-06,1015.1,27.6,20.3,65.0,31.0,0.0,30.7,25.3,9.3,15.5,0.0
2023-11-07,1016.5,25.9,19.9,70.0,80.0,0.0,26.8,25.3,0.3,36.0,0.0
2023-11-08,1015.8,25.2,20.8,77.0,88.0,0.0,26.0,24.7,0.4,35.1,0.0
2023-11-09,1015.4,25.7,22.2,81.0,88.0,0.05,27.3,24.8,1.3,29.6,0.0
2023-11-10,1016.0,26.9,23.5,82.0,83.0,0.0,29.3,25.6,6.4,19.2,0.0
2023-11-11,1017.7,25.3,22.6,85.0,88.0,2.5,26.5,24.8,0.0,39.2,0.0
2023-11-12,1020.2,24.0,19.5,77.0,84.0,0.6,26.6,22.0,3.9,30.5,0.0
2023-11-13,1022.7,22.0,15.6,67.0,79.0,0.0,25.2,20.3,6.0,,0.0
2023-11-14,1022.6,20.8,15.2,70.0,79.0,0.0,23.9,18.9,2.6,,0.0
2023-11-15,1021.7,22.8,17.2,71.0,67.0,0.0,25.2,20.7,8.8,32.4,0.0
2023-11-16,1023.6,21.5,14.4,65.0,66.0,0.0,24.0,17.3,3.9,35.0,0.0
2023-11-17,1023.9,18.8,3.5,37.0,9.0,0.0,21.9,15.6,10.1,41.2,0.0
2023-11-18,1022.9,19.5,6.2,42.0,21.0,0.0,23.0,16.6,10.0,24.2,0.0
2023-11-19,1020.9,20.5,12.3,59.0,42.0,0.0,23.3,18.5,9.1,14.3,0.0
2023-11-20,1019.4,21.3,14.2,65.0,23.0,0.0,24.6,19.0,9.9,18.0,0.0
2023-11-21,1017.5,22.0,16.1,70.0,18.0,0.0,24.6,20.3,9.9,24.0,0.0
2023-11-22,1016.3,22.6,17.4,73.0,26.0,0.0,25.7,20.5,9.9,14.4,0.0
2023-11-23,1016.4,23.0,17.9,74.0,42.0,0.0,26.3,20.5,9.8,6.4,2.0
2023-11-24,1019.6,22.9,16.3,67.0,36.0,0.0,25.0,21.5,9.3,42.8,0.0
2023-11-25,1021.0,21.9,15.1,66.0,19.0,0.0,24.3,20.0,9.9,41.0,0.0
2023-11-26,1020.1,22.1,15.8,68.0,20.0,0.0,25.3,19.8,9.8,21.0,0.0
2023-11-27,1018.1,23.0,16.4,68.0,14.0,0.0,26.7,20.2,9.6,6.0,0.0
2023-11-28,1018.7,22.8,14.9,61.0,37.0,0.05,25.4,20.2,8.4,27.7,0.0
2023-11-29,1018.7,22.7,17.6,73.0,85.0,0.2,24.0,21.2,0.6,30.7,0.0
2023-11-30,1019.9,23.8,18.6,73.0,79.0,0.0,26.0,21.9,2.0,25.4,0.0
2023-12-01,1021.5,21.5,15.5,69.0,85.0,0.0,23.2,19.6,2.9,30.0,0.0
2023-12-02,1021.7,20.0,14.4,70.0,79.0,0.0,21.5,18.2,1.1,22.2,0.0
2023-12-03,1020.4,21.4,16.4,73.0,87.0,0.05,23.3,20.1,2.1,23.4,0.0
2023-12-04,1017.2,21.9,17.3,76.0,66.0,0.05,24.4,20.5,5.2,10.9,1.0
2023-12-05,1015.6,21.7,16.7,73.0,57.0,0.0,24.1,19.7,9.5,5.8,0.0
2023-12-06,1017.6,21.5,14.7,67.0,81.0,0.05,22.5,19.9,2.2,18.5,2.0
2023-12-07,1017.8,21.0,9.1,47.0,30.0,0.0,25.1,18.4,9.7,19.8,0.0
2023-12-08,1016.7,21.4,15.1,68.0,56.0,0.0,24.0,19.2,8.1,17.6,0.0
2023-12-09,1014.6,22.9,19.3,80.0,80.0,0.0,24.9,21.6,6.5,14.9,0.0
2023-12-10,1013.8,23.9,20.1,80.0,76.0,0.05,26.3,22.5,7.5,14.2,0.0
2023-12-11,1014.6,24.2,21.5,85.0,68.0,0.3,27.3,22.3,2.7,5.1,0.0
2023-12-12,1016.2,24.7,20.9,80.0,42.0,0.3,28.7,22.3,8.2,12.4,1.0
2023-12-13,1019.4,22.3,19.1,82.0,93.0,0.05,23.2,21.6,0.2,31.8,0.0
2023-12-14,1018.7,23.1,19.6,81.0,88.0,0.05,24.6,21.7,0.3,21.5,0.0
2023-12-15,1016.3,24.4,20.9,81.0,79.0,0.0,26.9,23.2,7.5,12.0,0.0
2023-12-16,1020.5,18.9,13.4,71.0,85.0,0.1,23.9,13.5,2.8,32.7,0.0
2023-12-17,1024.9,13.4,7.9,69.0,88.0,0.0,15.2,11.4,0.0,30.8,0.0
2023-12-18,1022.1,17.3,13.7,80.0,88.0,0.05,19.0,14.8,0.0,29.0,0.0
2023-12-19,1021.2,16.8,12.4,75.0,72.0,0.0,19.0,14.7,3.2,22.2,0.0
2023-12-20,1023.3,13.6,7.1,65.0,67.0,0.0,15.6,10.8,1.0,34.9,0.0
2023-12-21,1027.1,10.9,4.6,65.0,86.0,0.0,12.3,9.8,0.0,39.8,0.0
2023-12-22,1030.1,10.5,0.9,51.0,88.0,0.0,12.3,8.6,0.4,33.0,0.0
2023-12-23,1029.9,11.0,2.9,58.0,64.0,0.2,13.3,8.1,1.8,30.3,0.0
2023-12-24,1028.6,13.3,3.6,52.0,23.0,0.0,16.5,10.1,9.4,26.9,0.0
2023-12-25,1026.7,14.9,4.8,51.0,50.0,0.0,18.2,12.1,9.4,24.8,0.0
2023-12-26,1025.2,16.6,9.4,63.0,65.0,0.0,19.6,14.5,6.5,23.4,0.0
2023-12-27,1024.0,18.7,11.1,62.0,88.0,0.05,21.8,16.6,2.5,16.4,0.0
2023-12-28,1022.3,20.1,15.0,73.0,74.0,0.05,23.6,18.2,5.1,21.8,1.0
2023-12-29,1021.1,19.4,15.7,79.0,72.0,0.0,21.0,18.3,5.8,29.5,0.0
2023-12-30,1018.3,20.7,15.0,70.0,79.0,0.05,23.0,18.3,6.1,8.2,7.0
2023-12-31,1018.0,21.8,16.7,73.0,59.0,0.0,25.7,19.0,8.3,8.4,13.0
2024-01-01,1019.9,19.9,15.4,75.0,68.0,0.0,22.0,18.8,8.6,34.1,3.0
2024-01-02,1019.1,18.7,14.3,76.0,59.0,0.0,20.5,17.8,3.1,26.0,3.0
2024-01-03,1020.0,18.8,11.7,64.0,45.0,0.0,21.6,15.7,7.8,26.4,4.0
2024-01-04,1020.9,17.0,10.8,67.0,29.0,0.0,19.6,15.4,8.8,22.8,0.0
2024-01-05,1020.2,18.8,14.2,75.0,24.0,0.0,22.0,16.6,9.5,15.5,0.0
2024-01-06,1020.1,20.2,15.6,76.0,34.0,0.0,23.8,17.8,9.3,6.8,12.0
2024-01-07,1021.0,19.9,14.4,71.0,60.0,0.0,21.8,18.6,9.0,33.4,0.0
2024-01-08,1019.6,19.1,14.1,73.0,70.0,0.05,20.6,17.7,6.6,30.9,3.0
2024-01-09,1017.2,20.5,16.2,77.0,46.0,0.05,23.9,18.1,8.0,11.8,4.0
2024-01-10,1018.6,20.3,13.7,67.0,33.0,0.0,23.2,17.9,9.0,19.0,2.0
2024-01-11,1020.0,18.9,13.0,69.0,59.0,0.05,21.5,17.6,8.1,21.3,0.0
2024-01-12,1019.1,18.9,14.2,75.0,53.0,0.0,21.8,17.1,7.7,16.0,3.0
2024-01-13,1019.9,19.6,10.5,57.0,59.0,0.0,22.0,17.8,5.7,27.9,0.0
2024-01-14,1021.1,20.7,11.2,56.0,48.0,0.0,23.8,18.5,5.4,22.0,0.0
2024-01-15,1021.2,20.9,15.2,71.0,28.0,0.0,24.8,18.8,9.8,24.3,0.0
2024-01-16,1022.1,18.7,14.1,75.0,74.0,0.0,20.5,17.5,5.7,38.5,0.0
2024-01-17,1020.4,19.2,14.0,72.0,78.0,0.1,20.6,17.7,2.8,29.3,0.0
2024-01-18,1017.7,21.2,16.3,74.0,47.0,0.0,24.2,19.1,8.3,20.6,0.0
2024-01-19,1016.3,21.1,16.5,76.0,25.0,0.0,24.2,19.2,9.8,15.3,0.0
2024-01-20,1016.3,21.4,16.8,75.0,50.0,0.0,24.6,19.5,7.9,12.3,3.0
2024-01-21,1020.3,19.1,12.9,68.0,72.0,0.05,21.3,16.3,3.1,23.9,0.0
2024-01-22,1023.3,15.0,10.0,72.0,88.0,0.5,18.5,9.8,0.0,36.4,0.0
2024-01-23,1028.5,7.9,3.5,75.0,88.0,2.7,10.4,6.3,0.3,41.3,0.0
2024-01-24,1029.2,9.2,1.6,59.0,87.0,0.0,12.5,6.5,4.4,25.5,0.0
2024-01-25,1028.7,12.3,3.8,56.0,78.0,0.0,15.5,9.5,4.2,17.7,0.0
2024-01-26,1027.3,15.0,7.6,61.0,84.0,0.0,17.8,13.1,5.1,22.2,0.0
2024-01-27,1025.8,15.5,9.2,67.0,87.0,1.0,18.8,13.1,1.2,19.5,0.0
2024-01-28,1026.4,13.7,11.0,83.0,87.0,2.4,15.7,11.7,0.1,20.1,0.0
2024-01-29,1023.4,15.9,12.8,82.0,88.0,0.05,17.8,14.3,0.3,26.1,4.0
2024-01-30,1020.7,18.3,16.2,88.0,88.0,0.05,20.2,16.8,0.2,19.8,10.0
2024-01-31,1019.4,19.3,17.9,92.0,91.0,0.05,20.2,17.9,0.0,16.5,1.0
2024-02-01,1018.0,21.1,19.8,92.0,77.0,0.2,23.9,19.8,5.2,9.4,0.0
2024-02-02,1017.6,21.7,19.6,88.0,73.0,0.05,25.7,18.6,7.0,15.5,1.0
2024-02-03,1018.8,19.6,17.0,85.0,89.0,0.05,22.5,17.7,3.7,24.0,0.0
2024-02-04,1017.3,19.8,18.5,92.0,88.0,0.05,20.5,19.3,0.1,14.9,0.0
2024-02-05,1018.8,20.4,18.0,86.0,88.0,0.05,21.7,19.6,0.5,15.3,1.0
2024-02-06,1019.6,19.1,16.7,86.0,88.0,0.6,20.3,18.0,1.5,28.6,0.0
2024-02-07,1017.3,16.8,15.1,90.0,94.0,0.05,18.4,14.7,0.0,23.4,1.0
2024-02-08,1018.8,13.0,10.4,84.0,88.0,2.2,14.8,11.6,0.0,22.8,0.0
2024-02-09,1023.5,12.7,8.6,77.0,88.0,0.6,14.2,11.0,0.1,22.5,0.0
2024-02-10,1026.5,14.4,9.4,72.0,55.0,0.5,18.6,11.3,4.4,18.4,0.0
2024-02-11,1026.9,17.4,8.8,60.0,14.0,0.0,22.8,13.6,10.4,16.4,0.0
2024-02-12,1025.8,18.1,8.6,55.0,20.0,0.0,21.2,15.5,10.5,34.1,0.0
2024-02-13,1023.2,19.2,13.6,71.0,52.0,0.0,22.8,16.8,8.9,21.6,0.0
2024-02-14,1020.2,21.0,17.0,78.0,56.0,0.0,25.1,18.3,10.5,11.7,1.0
2024-02-15,1019.0,22.3,16.4,70.0,70.0,0.0,26.0,19.7,9.7,6.7,0.0
2024-02-16,1019.7,20.4,16.2,77.0,60.0,0.05,22.0,19.4,6.2,22.3,0.0
2024-02-17,1017.4,19.5,16.3,82.0,88.0,0.05,21.2,17.8,2.2,23.3,0.0
2024-02-18,1015.2,21.6,19.4,87.0,85.0,0.0,23.6,19.9,2.4,11.5,0.0
2024-02-19,1015.1,22.7,20.7,88.0,87.0,0.0,25.1,21.1,1.1,6.0,0.0
2024-02-20,1014.7,23.9,21.6,87.0,83.0,0.0,26.0,22.0,4.1,9.2,0.0
2024-02-21,1014.5,24.5,21.2,82.0,55.0,0.0,27.8,22.5,9.5,6.6,0.0
2024-02-22,1016.6,23.6,21.2,87.0,71.0,0.0,25.2,22.4,2.8,6.0,0.0
2024-02-23,1019.9,20.4,17.8,85.0,88.0,0.05,22.9,19.3,0.0,25.6,0.0
2024-02-24,1021.1,18.8,13.9,73.0,88.0,0.05,21.6,17.5,1.2,18.2,0.0
2024-02-25,1020.7,17.1,11.8,71.0,79.0,0.0,19.2,15.6,3.1,12.9,0.0
2024-02-26,1021.1,18.2,13.9,76.0,86.0,0.05,21.1,16.8,1.5,20.5,0.0
2024-02-27,1020.9,17.6,12.5,73.0,88.0,0.05,19.5,15.9,0.5,25.1,0.0
2024-02-28,1018.0,18.3,15.8,85.0,91.0,0.05,19.3,17.5,0.0,31.2,1.0
2024-02-29,1017.6,18.7,16.1,85.0,88.0,0.05,22.0,16.2,0.3,22.1,0.0
2024-03-01,1021.2,13.3,8.2,72.0,88.0,0.05,16.2,10.4,0.0,30.6,0.0
2024-03-02,1022.2,12.0,7.5,74.0,88.0,0.3,14.1,9.6,0.4,21.8,0.0
2024-03-03,1017.3,16.1,12.9,81.0,88.0,0.2,18.1,13.9,1.0,29.3,0.0
2024-03-04,1012.3,19.7,18.2,91.0,88.0,1.4,22.9,17.3,0.7,25.2,0.0
2024-03-05,1008.8,24.3,22.0,87.0,88.0,0.05,26.8,22.1,2.1,18.0,0.0
2024-03-06,1010.6,22.9,20.2,85.0,87.0,0.1,26.5,20.1,2.4,8.3,2.0
2024-03-07,1016.6,18.7,13.6,72.0,88.0,0.05,20.2,17.1,0.0,22.0,0.0
2024-03-08,1018.8,18.8,11.8,64.0,69.0,0.2,22.4,15.7,7.2,27.5,0.0
2024-03-09,1019.4,16.6,11.7,73.0,88.0,2.1,19.1,15.1,0.1,45.9,0.0
2024-03-10,1021.0,16.0,13.2,83.0,90.0,4.6,16.8,15.3,0.0,44.6,1.0
2024-03-11,1018.9,17.2,15.7,91.0,82.0,11.7,18.6,16.0,0.0,19.6,2.0
2024-03-12,1018.8,19.3,11.4,61.0,6.0,0.0,24.0,15.6,11.3,24.0,0.0
2024-03-13,1018.6,19.4,12.8,66.0,70.0,0.05,21.2,17.7,5.5,36.7,0.0
2024-03-14,1017.3,19.8,14.4,71.0,87.0,0.0,22.0,18.6,5.1,31.1,0.0
2024-03-15,1017.2,20.2,16.5,79.0,88.0,0.0,21.3,19.5,0.3,28.0,1.0
2024-03-16,1017.8,20.7,18.6,88.0,91.0,0.05,22.4,19.5,0.1,19.9,1.0
2024-03-17,1016.4,23.1,20.5,86.0,68.0,0.0,26.8,20.7,4.9,8.3,8.0
2024-03-18,1016.2,21.0,19.6,92.0,83.0,0.6,23.0,19.8,0.0,15.5,1.0
2024-03-19,1019.5,21.2,15.0,69.0,65.0,0.3,24.6,19.5,3.5,22.4,0.0
2024-03-20,1022.4,20.8,11.2,54.0,41.0,0.0,24.3,18.3,10.5,27.0,0.0
2024-03-21,1017.9,20.7,13.7,65.0,57.0,0.05,23.8,18.4,10.6,25.3,0.0
2024-03-22,1013.3,22.5,19.4,83.0,86.0,0.05,25.9,20.4,6.8,18.3,0.0
2024-03-23,1012.8,24.7,21.7,84.0,86.0,0.0,29.1,22.1,3.0,9.2,0.0
2024-03-24,1014.7,26.4,22.0,77.0,65.0,0.0,31.5,24.5,10.7,8.1,0.0
2024-03-25,1014.5,25.9,22.0,79.0,61.0,0.0,28.9,23.8,7.2,6.3,0.0
2024-03-26,1017.0,26.2,22.0,79.0,54.0,0.0,30.3,23.7,8.6,6.7,7.0
2024-03-27,1018.5,22.4,19.0,82.0,85.0,0.05,25.1,20.8,4.0,29.6,0.0
2024-03-28,1013.9,24.7,21.2,82.0,86.0,0.0,27.9,22.4,4.4,10.0,0.0
2024-03-29,1013.8,25.5,21.8,81.0,88.0,0.05,30.0,23.0,6.9,6.9,2.0
2024-03-30,1013.5,26.4,22.7,80.0,80.0,0.05,30.8,24.3,5.4,6.8,0.0
2024-03-31,1011.1,27.1,24.1,84.0,88.0,0.1,27.8,26.0,0.1,21.0,0.0
2024-04-01,1010.0,27.3,23.8,81.0,88.0,0.05,29.1,26.3,0.9,19.2,0.0
2024-04-02,1009.3,27.0,23.1,80.0,87.0,0.0,28.9,25.9,0.9,20.3,0.0
2024-04-03,1010.1,27.3,23.5,80.0,86.0,0.05,28.9,26.1,2.2,18.4,0.0
